Speceis,hu1,hu2,hu3,hu4,hu5,hu6,hu7,haralick1,haralick2,haralick3,haralick4,haralick5,haralick6,haralick7,haralick8,haralick9,haralick10,haralick11,haralick12,haralick13
0,0.001067078149792789,0.001067078149792789,0.001067078149792789,0.001067078149792789,0.001067078149792789,0.001067078149792789,0.001067078149792789,0.004280060557284858,47.127392011356136,0.9886819529238046,2081.866381093965,0.7631104817874667,322.5338916382382,8280.3381323645,7.825208950152264,8.524577104143138,0.002014090773546117,1.296812809540735,-0.7577835954174952,0.9999837869174877
0,0.0016638716454829981,0.0016638716454829981,0.0016638716454829981,0.0016638716454829981,0.0016638716454829981,0.0016638716454829981,0.0016638716454829981,0.0062318837651472656,11.821411727444504,0.9866963176489217,444.30630541142136,0.6735404193619376,200.76769918296588,1765.4038099182471,6.831209528560277,7.883852767658229,0.0029920616554519382,1.5109023538278112,-0.6506702980191121,0.9997293135187575
0,0.0016835256424274432,0.0016835256424274432,0.0016835256424274432,0.0016835256424274432,0.0016835256424274432,0.0016835256424274432,0.0016835256424274432,0.004979084296493498,13.812831586227357,0.9896427192022378,666.7862963577645,0.6680685702042467,197.10675692408705,2653.3323538448276,7.160240801596499,8.219643283648711,0.0028433381599146518,1.5207485290898737,-0.6672595946015419,0.9998561284308151
0,0.001628441973832839,0.001628441973832839,0.001628441973832839,0.001628441973832839,0.001628441973832839,0.001628441973832839,0.001628441973832839,0.00859865679434817,20.309954147827035,0.9850804595174742,680.6648948268939,0.6826592457111376,203.46468677958433,2702.3496251597408,6.705781383100776,7.70778185173644,0.0030406748446337437,1.4923465460270784,-0.6537995669184874,0.999699340523241
0,0.0009339596944922192,0.0009339596944922192,0.0009339596944922192,0.0009339596944922192,0.0009339596944922192,0.0009339596944922192,0.0009339596944922192,0.00515524628855991,54.719619457686015,0.9863530937670478,2004.6344213478606,0.7912695876092549,368.65156357141257,7963.818065933723,7.696032815254697,8.302514072699562,0.002010264488634856,1.2353219801841675,-0.7734877657628296,0.9999848715755257
0,0.001708425495636836,0.001708425495636836,0.001708425495636836,0.001708425495636836,0.001708425495636836,0.001708425495636836,0.001708425495636836,0.005974480352978323,18.057663249023367,0.9853094194713008,614.7081037512171,0.6665216240245132,194.32058622835967,2440.7747517558437,6.958062813639385,8.045401847402342,0.0029044633087924264,1.5663999091068874,-0.6533128285012633,0.9997786849095641
0,0.001711889985886708,0.001711889985886708,0.001711889985886708,0.001711889985886708,0.001711889985886708,0.001711889985886708,0.001711889985886708,0.004663931291130753,14.624970437927416,0.9869020292700024,558.2527028731952,0.6685905907508345,192.30141904543137,2218.3858410548582,7.126748119207025,8.198853020909613,0.0028033934607990417,1.5419399889478376,-0.6637505358796384,0.9998428202736187
0,0.0017950903149095635,0.0017950903149095635,0.0017950903149095635,0.0017950903149095635,0.0017950903149095635,0.0017950903149095635,0.0017950903149095635,0.005546432031541277,16.41791913893306,0.9861235328809295,591.6495500671194,0.6607759483371776,185.56675968800215,2350.180281129542,7.000731831926744,8.108452608050866,0.002869919212074078,1.5840904249205692,-0.6519203082369854,0.9997869088721917
0,0.001669942785226709,0.001669942785226709,0.001669942785226709,0.001669942785226709,0.001669942785226709,0.001669942785226709,0.001669942785226709,0.008083453191608189,16.698251301710613,0.9901068027718261,843.9287280316066,0.7300598760833922,195.31237310933324,3359.0166608247146,6.994510343033118,7.806926299166106,0.003304444018616597,1.3654686067580464,-0.7034987861906418,0.999888320474312
0,0.001132905013985837,0.001132905013985837,0.001132905013985837,0.001132905013985837,0.001132905013985837,0.001132905013985837,0.001132905013985837,0.00468014131768414,40.353050284210966,0.9908786691529662,2211.9322794743275,0.7835566635446203,301.49918837181804,8807.376067613066,7.87333066169419,8.510400873811378,0.002158185576641071,1.2797035954761387,-0.7726195319477434,0.9999881233836544
0,0.0016327524209342591,0.0016327524209342591,0.0016327524209342591,0.0016327524209342591,0.0016327524209342591,0.0016327524209342591,0.0016327524209342591,0.009717692653064137,20.405335019846035,0.9865737074372749,759.911767799771,0.7349222149774914,202.53759390999323,3019.2417361792377,6.7773608920585104,7.573664674140632,0.0033310182956169205,1.3592724734991362,-0.6952628959365311,0.9998332021370245
1,0.0011239031309831626,0.0011239031309831626,0.0011239031309831626,0.0011239031309831626,0.0011239031309831626,0.0011239031309831626,0.0011239031309831626,0.002976743868420733,29.520845145043893,0.9846879448176094,963.8022720431936,0.5712346055291007,306.69193435010203,3825.688243027722,7.407460777689076,8.891382386140675,0.0015204085311466707,1.8674392892230893,-0.6134419489197013,0.999783347319856
1,0.0011125917512520415,0.0011125917512520415,0.0011125917512520415,0.0011125917512520415,0.0011125917512520415,0.0011125917512520415,0.0011125917512520415,0.0038530574248845824,22.95840599925784,0.9805440117746602,589.8936771374811,0.5657856746081279,311.1793892487516,2336.616302550654,6.950817927138644,8.448741173407036,0.001583435127608745,1.878127405008069,-0.5811104036305632,0.9994487273091133
1,0.001177822224225154,0.001177822224225154,0.001177822224225154,0.001177822224225154,0.001177822224225154,0.001177822224225154,0.001177822224225154,0.00361838760850676,22.541691685455504,0.9846196972735999,732.6628288144711,0.571477070726255,291.2562301741051,2908.1096235724326,7.19876725114627,8.679086911581471,0.0016353386832527884,1.8412278525850247,-0.6004374914196239,0.9996776959168795
1,0.0010848189608880102,0.0010848189608880102,0.0010848189608880102,0.0010848189608880102,0.0010848189608880102,0.0010848189608880102,0.0010848189608880102,0.0029935047280022537,25.513711611987674,0.9861054191455553,918.0129756073939,0.5776598424010791,313.0558914109247,3646.538190817577,7.494543533830427,8.946022277152856,0.0015411359222754545,1.82864996585215,-0.6233331389756336,0.9998307414366576
1,0.0011295018697464352,0.0011295018697464352,0.0011295018697464352,0.0011295018697464352,0.0011295018697464352,0.0011295018697464352,0.0011295018697464352,0.0033560599373160735,20.972823808112892,0.9861935951747097,759.3840868592133,0.5740920956858903,302.89004512699285,3016.5635236287526,7.259505825947265,8.726797987437529,0.0015934643034043908,1.8226730420983683,-0.6062969048493908,0.9997205941962463
1,0.0013543803437288927,0.0013543803437288927,0.0013543803437288927,0.0013543803437288927,0.0013543803437288927,0.0013543803437288927,0.0013543803437288927,0.007441929511004528,31.01496261438383,0.9794460393939609,754.3325588317875,0.5308342455283638,258.111920993991,2986.315272712771,6.19286254020369,7.861777960033251,0.001805397281711682,2.0704419141899892,-0.49263418369281814,0.9968148721427081
1,0.0013807240951740551,0.0013807240951740551,0.0013807240951740551,0.0013807240951740551,0.0013807240951740551,0.0013807240951740551,0.0013807240951740551,0.006341243957566282,32.95582699881443,0.984395909863826,1055.8001890063397,0.5592455388386548,256.6355362136114,4190.244929026554,6.582433229847277,8.106206131001208,0.0018682740583649748,1.988492285784947,-0.5539822552589401,0.9989077692195604
1,0.0011348220179646748,0.0011348220179646748,0.0011348220179646748,0.0011348220179646748,0.0011348220179646748,0.0011348220179646748,0.0011348220179646748,0.0026819244547169174,23.30962756275121,0.9875521219498605,936.1388037627621,0.5514012900477155,299.7801847372805,3721.2455874883126,7.491384929146814,9.061622858846729,0.0014829700725324077,1.9271084827025795,-0.6051111799694378,0.9997846400256813
1,0.0014876239283813663,0.0014876239283813663,0.0014876239283813663,0.0014876239283813663,0.0014876239283813663,0.0014876239283813663,0.0014876239283813663,0.006230703968168008,25.436858883317164,0.9827773339081596,738.3179748095026,0.5282681314077611,238.26734498487025,2927.835040354692,6.3902034309308,8.071731391116927,0.001899138062368315,2.0805556227999156,-0.5085816276603441,0.997778028461556
1,0.0011749698367209908,0.0011749698367209908,0.0011749698367209908,0.0011749698367209908,0.0011749698367209908,0.0011749698367209908,0.0011749698367209908,0.005576635362920299,20.25367960499765,0.9786764524938527,474.8099274662818,0.5889426044917442,293.89453413448746,1878.98603026013,6.602635765107513,8.002209980915852,0.0017619295114822062,1.7778607778175535,-0.5730584439291588,0.9991078990699014
1,0.0011847961740123212,0.0011847961740123212,0.0011847961740123212,0.0011847961740123212,0.0011847961740123212,0.0011847961740123212,0.0011847961740123212,0.004607116408396095,16.472043659951737,0.9790704282628748,393.45524202558136,0.5661626403974512,290.0383889981587,1557.3489244423727,6.748240776254077,8.252583994846674,0.0016552738170520747,1.8459576398634705,-0.5651068921779729,0.9991714995700028
1,0.0013234551729033844,0.0013234551729033844,0.0013234551729033844,0.0013234551729033844,0.0013234551729033844,0.0013234551729033844,0.0013234551729033844,0.009617607242374985,29.626808850296836,0.973627747540041,561.5808529408787,0.5424767995575511,264.38049363781187,2216.69660291322,5.666621002491558,7.274522488875525,0.0019285269235458466,1.9867543906642517,-0.4503996697917702,0.9920952850509308
1,0.0013363125209047224,0.0013363125209047224,0.0013363125209047224,0.0013363125209047224,0.0013363125209047224,0.0013363125209047224,0.0013363125209047224,0.012979763734435825,24.78685101950768,0.9799197171501912,617.066366237992,0.5584357776798003,264.1543600196911,2443.478613932475,5.50843019158461,7.045248155860944,0.0019852891991775016,1.9418699472188248,-0.44818779837931766,0.9907382834676696
1,0.0011248933750629773,0.0011248933750629773,0.0011248933750629773,0.0011248933750629773,0.0011248933750629773,0.0011248933750629773,0.0011248933750629773,0.0031807832263675857,26.08565277382947,0.9816613277619565,711.0791886458019,0.5499919680231462,306.4046645759269,2818.231101809386,7.154170331416813,8.73661278536769,0.0015236670216982632,1.9409415244611432,-0.5816027410206979,0.9995675070364983
1,0.0012482083626082579,0.0012482083626082579,0.0012482083626082579,0.0012482083626082579,0.0012482083626082579,0.0012482083626082579,0.0012482083626082579,0.004553366285622764,25.82213674871191,0.9812405699292801,688.1433272654394,0.6039726410978035,281.0163959395819,2726.751172313041,6.87204200502862,8.25328850601748,0.0017743662720411386,1.7871707554790488,-0.5957841356915905,0.9995006059693102
1,0.001432729808241052,0.001432729808241052,0.001432729808241052,0.001432729808241052,0.001432729808241052,0.001432729808241052,0.001432729808241052,0.006816715306564841,28.208541594479016,0.9854939186290218,972.1048938102995,0.5620657760085495,248.5308049812871,3860.211033646723,6.506743554026482,8.0256106846297,0.0019181108922419789,1.9635816505207149,-0.5489979743531148,0.9987450211371214
1,0.0011804345419491797,0.0011804345419491797,0.0011804345419491797,0.0011804345419491797,0.0011804345419491797,0.0011804345419491797,0.0011804345419491797,0.005025466007427587,21.457313824448345,0.9805626713296117,551.9092398196508,0.6029886686891995,294.2592717619205,2186.1796454541654,6.869925384648631,8.213335835540573,0.0017879502715558348,1.7403530390976927,-0.601859157477603,0.999537481263489
1,0.0011501690255495917,0.0011501690255495917,0.0011501690255495917,0.0011501690255495917,0.0011501690255495917,0.0011501690255495917,0.0011501690255495917,0.004561097105155179,22.299934144491843,0.9811702518913687,592.0193965362796,0.6085667647168361,298.25399677721987,2345.777652000619,6.973146522224965,8.294050509983025,0.0017736033622794921,1.7469280930130404,-0.6128348937608126,0.9996407443803685
1,0.001033522054065442,0.001033522054065442,0.001033522054065442,0.001033522054065442,0.001033522054065442,0.001033522054065442,0.001033522054065442,0.0036409667862589115,29.426097630578546,0.9829084528911145,860.6871677140871,0.5944754411587256,329.923663536112,3413.322573225778,7.314231584059437,8.698157708074573,0.001556868527497624,1.778451865540295,-0.6235916437457271,0.99979174736107
1,0.0014087781278884258,0.0014087781278884258,0.0014087781278884258,0.0014087781278884258,0.0014087781278884258,0.0014087781278884258,0.0014087781278884258,0.010423716209595346,24.254296706788224,0.9800549719409034,607.8903178531955,0.5277909934049831,250.62359738294958,2407.3069747059944,5.633674823841442,7.306592941922068,0.001906873369387521,2.075293324074956,-0.43402802555274467,0.9905181200470223
1,0.0013217256132731915,0.0013217256132731915,0.0013217256132731915,0.0013217256132731915,0.0013217256132731915,0.0013217256132731915,0.0013217256132731915,0.006160463709835693,34.09476465284655,0.9779910994017709,774.4061473058946,0.519367750452576,267.1169712310246,3063.529824570731,6.314543170328285,8.045812413719759,0.001701997427966892,2.1255899722319915,-0.49251990566371495,0.9971613046474908
2,0.0011509626786790036,0.0011509626786790036,0.0011509626786790036,0.0011509626786790036,0.0011509626786790036,0.0011509626786790036,0.0011509626786790036,0.005814753562627902,31.651703615361356,0.9859680110365099,1127.7066676294862,0.538299943365577,313.8812391858985,4479.174966902592,6.367066497956659,8.00432947752024,0.0015323059587589347,1.9890882739709905,-0.5110220049248386,0.9976737812515629
2,0.0009976219555825254,0.0009976219555825254,0.0009976219555825254,0.0009976219555825254,0.0009976219555825254,0.0009976219555825254,0.0009976219555825254,0.009806809408701208,151.08765551961778,0.9876544549544862,6118.541817466679,0.7054026887874361,386.0316438177898,24323.0796143471,7.255419064962568,8.28200488049257,0.001532781096041096,1.7588349023430978,-0.6909024547916781,0.999914461031665
2,0.0009167293187524146,0.0009167293187524146,0.0009167293187524146,0.0009167293187524146,0.0009167293187524146,0.0009167293187524146,0.0009167293187524146,0.008643052040994912,141.631902581391,0.9836847894781571,4340.009911476485,0.6829579869616006,404.069100605236,17218.407743324555,7.066474707748264,8.148976559450576,0.0015111726109024702,1.7540501717894865,-0.662539330533921,0.999829358019188
2,0.0009626243999546157,0.0009626243999546157,0.0009626243999546157,0.0009626243999546157,0.0009626243999546157,0.0009626243999546157,0.0009626243999546157,0.010393977858402445,86.97102090403286,0.9884828461332045,3775.327896245344,0.6423389622838327,391.4760297168134,15014.340564077305,6.770321054660956,8.053072163810592,0.0013751096707869856,1.8945402095131523,-0.6084899493766533,0.9995257278885443
2,0.0010263490868231476,0.0010263490868231476,0.0010263490868231476,0.0010263490868231476,0.0010263490868231476,0.0010263490868231476,0.0010263490868231476,0.0036268616127430402,59.02804018537859,0.9882976723480077,2521.811227129195,0.6059467718391489,354.94961634345054,10028.216868331412,7.415595042747947,8.76821758608309,0.0014432791578665543,1.789955655552706,-0.6345135954795056,0.9998397636366138
2,0.0009108902833665619,0.0009108902833665619,0.0009108902833665619,0.0009108902833665619,0.0009108902833665619,0.0009108902833665619,0.0009108902833665619,0.03407201218071194,118.62570262790967,0.9882686362161046,5055.406289000935,0.8151037735618316,419.794879275198,20102.99945337585,6.00532923922653,6.664916080459108,0.002076642011005429,1.41788373564667,-0.7519035175323072,0.9998316045501813
2,0.0009774871521562659,0.0009774871521562659,0.0009774871521562659,0.0009774871521562659,0.0009774871521562659,0.0009774871521562659,0.0009774871521562659,0.006123257673634305,114.92337316267265,0.988476331834947,4985.932576341695,0.7383036329284962,387.4398020933014,19828.80693220409,7.5513090937547656,8.428873791578175,0.0016769594730793916,1.567044717390415,-0.7258565681263,0.9999639446009503
2,0.0008806972525675436,0.0008806972525675436,0.0008806972525675436,0.0008806972525675436,0.0008806972525675436,0.0008806972525675436,0.0008806972525675436,0.01792714844032668,114.62225018253388,0.9874700552448914,4573.429689107721,0.7044567667266881,423.301397824429,18179.09650624833,6.029491078600435,7.021392980886881,0.0015696728633566284,1.6808958872609416,-0.6143342777472156,0.9989147925853809
2,0.0008952448737165287,0.0008952448737165287,0.0008952448737165287,0.0008952448737165287,0.0008952448737165287,0.0008952448737165287,0.0008952448737165287,0.01917228669058634,124.69341029020744,0.9867797140935077,4715.445330998882,0.7222964678237658,417.4453378830225,18737.08791370534,6.486977719000206,7.450334029103169,0.0016063193997955575,1.7300051577785418,-0.6595283988449617,0.9996465098187666
2,0.000917266540375607,0.000917266540375607,0.000917266540375607,0.000917266540375607,0.000917266540375607,0.000917266540375607,0.000917266540375607,0.01072936639670932,108.0523247808608,0.9881599659796977,4562.514801733414,0.6835640820675861,409.3640362979755,18142.006882152775,7.079968748591826,8.23201922730122,0.0014423231228354032,1.920926305436074,-0.6571575051882319,0.9998293582514506
2,0.0009731792488388666,0.0009731792488388666,0.0009731792488388666,0.0009731792488388666,0.0009731792488388666,0.0009731792488388666,0.0009731792488388666,0.0073613903134975645,79.87001892455723,0.991689600034804,4804.948842035266,0.6584219667794025,396.8095415756268,19139.92534921653,7.253287131599664,8.516438357948333,0.0013921430549809722,1.9318342866831018,-0.6429775055809013,0.9998301595674618
2,0.0010429031771558767,0.0010429031771558767,0.0010429031771558767,0.0010429031771558767,0.0010429031771558767,0.0010429031771558767,0.0010429031771558767,0.007375142955087332,114.48927890485488,0.9884700210602401,4964.319490502394,0.733272598495459,366.4049858803314,19742.788683104744,7.16282924828405,8.02912773730411,0.001739759009234905,1.527020761140596,-0.704123206631515,0.9999133713308486
2,0.0009352813648462347,0.0009352813648462347,0.0009352813648462347,0.0009352813648462347,0.0009352813648462347,0.0009352813648462347,0.0009352813648462347,0.008825870093065194,86.1769685651116,0.9887870748269423,3842.3584347178275,0.6842432336177291,401.4848542007362,15283.25677030623,6.98412788624341,8.095685258761364,0.0015143448447133426,1.7833450254851586,-0.6520033031451592,0.9997864844896144
2,0.0009450034515744528,0.0009450034515744528,0.0009450034515744528,0.0009450034515744528,0.0009450034515744528,0.0009450034515744528,0.0009450034515744528,0.007968934913649695,106.15187363241054,0.9886640664756012,4681.642624219745,0.6592778240864662,398.23527321935256,18620.41862324655,7.197309324189774,8.469994933256531,0.0013786516681171018,1.9639463112080595,-0.6394788815646972,0.9998116251086069
2,0.001059901508047261,0.001059901508047261,0.001059901508047261,0.001059901508047261,0.001059901508047261,0.001059901508047261,0.001059901508047261,0.009513779254311688,107.54944215903426,0.9904136584492699,5608.96727188888,0.6475482291243544,370.6968745884187,22328.319645396463,6.90069497909754,8.162651994952894,0.0013940244810557066,1.9119988792874634,-0.6239097277016757,0.999664030797403
2,0.0011200515241843135,0.0011200515241843135,0.0011200515241843135,0.0011200515241843135,0.0011200515241843135,0.0011200515241843135,0.0011200515241843135,0.0051543778077520405,89.92205308041785,0.9884798695921462,3902.5062726292936,0.6986043408994808,341.93465938686927,15520.103037436744,7.514213421244111,8.544482091779617,0.0016422858517267057,1.6618504592496859,-0.6928804301405019,0.9999376958619413
2,0.0009235007821422356,0.0009235007821422356,0.0009235007821422356,0.0009235007821422356,0.0009235007821422356,0.0009235007821422356,0.0009235007821422356,0.010783779157835842,127.9923268254513,0.9858871404142333,4534.113105179951,0.712987153714869,405.84947977421484,18008.460093894384,6.817149063215222,7.794777485152415,0.0015956329894385051,1.6811231538898825,-0.6739890743459354,0.9998039342066861
2,0.0010472144182516485,0.0010472144182516485,0.0010472144182516485,0.0010472144182516485,0.0010472144182516485,0.0010472144182516485,0.0010472144182516485,0.0103382937908674,108.017271863165,0.9876942801379641,4388.479893157499,0.6738510603679517,365.092388887774,17445.90230076677,6.808725167131808,7.968596502992147,0.0015590993867703106,1.8027406162202766,-0.6340234434077794,0.9996677745029532
2,0.0009988549703449866,0.0009988549703449866,0.0009988549703449866,0.0009988549703449866,0.0009988549703449866,0.0009988549703449866,0.0009988549703449866,0.007682842650741251,125.17936382517351,0.9868414485812738,4756.0218790412255,0.6209186055679992,381.9522406369705,18898.908152339704,7.032577967748134,8.417469729307467,0.001260567197885174,2.1127945261358327,-0.610959209437723,0.9996717956036909
2,0.0009541903737289414,0.0009541903737289414,0.0009541903737289414,0.0009541903737289414,0.0009541903737289414,0.0009541903737289414,0.0009541903737289414,0.007843989831180514,117.57331807237948,0.985996117404693,4197.457486757714,0.6872409972753638,391.308231176357,16672.2566289585,7.196400441322346,8.279870912047766,0.001525352669803517,1.7439794271255726,-0.6705645792404292,0.9998732199942877
2,0.0011312294653465478,0.0011312294653465478,0.0011312294653465478,0.0011312294653465478,0.0011312294653465478,0.0011312294653465478,0.0011312294653465478,0.005819817531186877,130.4779175355137,0.9862293543978568,4737.1249303505265,0.7093550174079959,338.31553281732386,18818.021803866617,7.589445376692135,8.572146085402688,0.0016747116449732894,1.6237334511100927,-0.7039859229941481,0.999951859908383
3,0.000998997217116134,0.000998997217116134,0.000998997217116134,0.000998997217116134,0.000998997217116134,0.000998997217116134,0.000998997217116134,0.0037113850997707604,73.56097122329666,0.9868595790159156,2798.66985753259,0.6673236283499091,362.9249102232583,11121.118458907033,7.749332226882155,8.88106005537203,0.0015547972364009252,1.6838624394060906,-0.6872623474216569,0.9999502004816826
3,0.0009609841787508613,0.0009609841787508613,0.0009609841787508613,0.0009609841787508613,0.0009609841787508613,0.0009609841787508613,0.0009609841787508613,0.006489911255093739,108.93902636634357,0.9880391829044954,4553.492560462762,0.7449006442677037,384.3462230282985,18105.031215484705,7.628524724819658,8.472944612951844,0.0017029819748029806,1.537823321812552,-0.7388203030927198,0.9999741748729756
3,0.0010829409868169332,0.0010829409868169332,0.0010829409868169332,0.0010829409868169332,0.0010829409868169332,0.0010829409868169332,0.0010829409868169332,0.004586025990973471,98.6924660483898,0.9882156674458283,4187.025964613504,0.6666904100453803,349.4392358533305,16649.411392405607,7.595655543297187,8.763266133213847,0.0015304716908950495,1.750715868329216,-0.6745987391156494,0.9999281213993819
3,0.001009001394194807,0.001009001394194807,0.001009001394194807,0.001009001394194807,0.001009001394194807,0.001009001394194807,0.001009001394194807,0.0039985734990068585,81.97307124698654,0.9869230700853929,3133.8375591202275,0.6724575655284355,358.4382598180476,12453.377165233906,7.738484530124268,8.855154123013353,0.0015876814620556386,1.6812569407068172,-0.6891181270533948,0.9999508049096505
3,0.0009809310800881624,0.0009809310800881624,0.0009809310800881624,0.0009809310800881624,0.0009809310800881624,0.0009809310800881624,0.0009809310800881624,0.004701034881348885,93.15034687321412,0.9836524148588011,2848.669779143045,0.6987966688630181,364.12801333101936,11301.528769698954,7.650993509183841,8.647845771826697,0.0016724581836013066,1.5960838362833811,-0.7045326608078416,0.9999555620331599
3,0.001009366701350612,0.001009366701350612,0.001009366701350612,0.001009366701350612,0.001009366701350612,0.001009366701350612,0.001009366701350612,0.004153677403134858,72.3811060656237,0.9878980195320324,2990.094809454301,0.7071281936244502,360.26009398411804,11887.9981317516,7.756349379153403,8.71577350292296,0.0016914922159064674,1.5489405247176786,-0.7139598127765191,0.9999663247158284
3,0.0009705426842052461,0.0009705426842052461,0.0009705426842052461,0.0009705426842052461,0.0009705426842052461,0.0009705426842052461,0.0009705426842052461,0.0055687671265307,102.21064746752289,0.9892093706866769,4735.59645761176,0.6898282154689319,388.84688502111123,18840.175182979525,7.633086085033942,8.73816847238723,0.0014868002181055297,1.7811218313342474,-0.6948689972031529,0.9999511739251226
3,0.0009683516580090477,0.0009683516580090477,0.0009683516580090477,0.0009683516580090477,0.0009683516580090477,0.0009683516580090477,0.0009683516580090477,0.0038438040247311036,75.49939034999575,0.988332322879977,3234.9714289781787,0.6249379832809614,377.4988980782081,12864.386325562737,7.549960384787492,8.85316140581573,0.0014059868825651214,1.8157635519524984,-0.650670199718691,0.9998939311368045
3,0.001079306761004731,0.001079306761004731,0.001079306761004731,0.001079306761004731,0.001079306761004731,0.001079306761004731,0.001079306761004731,0.003919840536363074,88.53809042731243,0.986497534080128,3278.2124908641144,0.6095627039783221,340.40693726195775,13024.311873029143,7.590027030179844,8.977703143473132,0.0014530324182443549,1.8824307369682005,-0.6397317820666253,0.9998823257288987
3,0.0009836189540113468,0.0009836189540113468,0.0009836189540113468,0.0009836189540113468,0.0009836189540113468,0.0009836189540113468,0.0009836189540113468,0.004344141110978892,102.92834269757901,0.9878426092137544,4232.7007630842345,0.6595228235494135,378.9292385694139,16827.87470963935,7.746649977040455,8.945324641444635,0.0014249369720457346,1.8005556823347164,-0.6805724933772427,0.9999462648903759
3,0.000920494136745176,0.000920494136745176,0.000920494136745176,0.000920494136745176,0.000920494136745176,0.000920494136745176,0.000920494136745176,0.009490060981396407,119.60455016471597,0.986612842416737,4466.621008371658,0.7274021842098555,402.38985153861546,17746.879483321914,7.256927266133788,8.194936601839919,0.0016171174391171215,1.6596893033680755,-0.7134584001589872,0.9999397261983056
3,0.0009468404661708459,0.0009468404661708459,0.0009468404661708459,0.0009468404661708459,0.0009468404661708459,0.0009468404661708459,0.0009468404661708459,0.00510970680596743,128.56510259478372,0.9865989425582544,4796.284000069998,0.6049013270736525,391.6800037078512,19056.570897685226,7.586641793037662,9.071193026780175,0.0012379722827261688,2.091577195028462,-0.6293426241581845,0.9998678191519801
